City,Date,Temperature_C,Humidity,Rain
Mumbai,2024-11-12,36.0,41,0
Mumbai,2024-11-13,26.7,88,0
Mumbai,2024-11-14,33.9,60,1
Mumbai,2024-11-15,26.0,60,0
Mumbai,2024-11-16,24.2,79,0
Mumbai,2024-11-17,29.8,77,0
Mumbai,2024-11-18,31.6,73,0
Mumbai,2024-11-19,30.3,63,0
Mumbai,2024-11-20,26.3,64,0
Mumbai,2024-11-21,30.0,65,0
Mumbai,2024-11-22,32.9,74,0
Mumbai,2024-11-23,41.7,80,0
Mumbai,2024-11-24,28.4,71,0
Mumbai,2024-11-25,24.9,75,0
Mumbai,2024-11-26,31.9,77,0
Mumbai,2024-11-27,33.1,48,0
Mumbai,2024-11-28,28.0,78,0
Mumbai,2024-11-29,30.9,65,1
Mumbai,2024-11-30,17.4,58,0
Mumbai,2024-12-01,27.5,56,1
Mumbai,2024-12-02,33.2,87,0
Mumbai,2024-12-03,31.6,55,0
Mumbai,2024-12-04,27.5,63,0
Mumbai,2024-12-05,39.4,59,1
Mumbai,2024-12-06,25.4,49,0
Mumbai,2024-12-07,30.5,64,1
Mumbai,2024-12-08,26.8,87,0
Mumbai,2024-12-09,29.2,87,0
Mumbai,2024-12-10,41.5,77,0
Mumbai,2024-12-11,26.3,85,0
Mumbai,2024-12-12,36.3,85,0
Mumbai,2024-12-13,27.0,50,1
Mumbai,2024-12-14,34.1,86,0
Mumbai,2024-12-15,28.5,54,0
Mumbai,2024-12-16,26.0,42,1
Mumbai,2024-12-17,32.3,55,0
Mumbai,2024-12-18,35.9,57,1
Mumbai,2024-12-19,30.4,62,0
Mumbai,2024-12-20,36.0,62,0
Mumbai,2024-12-21,27.7,69,0
Mumbai,2024-12-22,30.6,71,1
Mumbai,2024-12-23,30.5,46,0
Mumbai,2024-12-24,37.8,51,0
Mumbai,2024-12-25,38.9,80,0
Mumbai,2024-12-26,23.1,89,0
Mumbai,2024-12-27,33.8,82,0
Mumbai,2024-12-28,33.7,83,0
Mumbai,2024-12-29,30.4,57,0
Mumbai,2024-12-30,35.8,49,0
Mumbai,2024-12-31,28.5,50,0
Bengaluru,2024-01-01,24.4,56,0
Bengaluru,2024-01-02,25.6,87,1
Bengaluru,2024-01-03,20.0,58,0
Bengaluru,2024-01-04,8.1,80,1
Bengaluru,2024-01-05,23.9,61,0
Bengaluru,2024-01-06,13.8,52,1
Bengaluru,2024-01-07,32.9,88,0
Bengaluru,2024-01-08,20.1,44,1
Bengaluru,2024-01-09,28.3,41,0
Bengaluru,2024-01-10,15.6,81,0
Bengaluru,2024-01-11,29.5,81,0
Bengaluru,2024-01-12,33.6,63,0
Bengaluru,2024-01-13,15.1,48,1
Bengaluru,2024-01-14,21.7,48,1
Bengaluru,2024-01-15,21.1,74,0
Bengaluru,2024-01-16,21.8,57,0
Bengaluru,2024-01-17,21.6,74,0
Bengaluru,2024-01-18,19.8,55,1
Bengaluru,2024-01-19,16.5,46,0
Bengaluru,2024-01-20,26.8,66,0
Bengaluru,2024-01-21,24.0,44,0
Bengaluru,2024-01-22,18.9,43,0
Bengaluru,2024-01-23,20.6,75,1
Bengaluru,2024-01-24,19.6,74,0
Bengaluru,2024-01-25,16.8,51,0
Bengaluru,2024-01-26,22.8,72,0
Bengaluru,2024-01-27,8.2,66,0
Bengaluru,2024-01-28,16.9,42,0
Bengaluru,2024-01-29,17.6,42,0
Bengaluru,2024-01-30,27.6,77,1
Bengaluru,2024-01-31,24.0,52,0
Bengaluru,2024-02-01,21.4,49,0
Bengaluru,2024-02-02,25.5,59,1
Bengaluru,2024-02-03,15.7,55,0
Bengaluru,2024-02-04,20.9,76,0
Bengaluru,2024-02-05,29.4,55,0
Bengaluru,2024-02-06,19.3,51,0
Bengaluru,2024-02-07,20.9,58,1
Bengaluru,2024-02-08,21.9,84,0
Bengaluru,2024-02-09,12.0,41,0
Bengaluru,2024-02-10,16.5,60,1
Bengaluru,2024-02-11,27.5,64,0
Bengaluru,2024-02-12,27.0,64,0
Bengaluru,2024-02-13,22.2,77,0
Bengaluru,2024-02-14,18.5,74,0
Bengaluru,2024-02-15,20.4,62,0
Bengaluru,2024-02-16,19.7,59,1
Bengaluru,2024-02-17,22.5,50,1
Bengaluru,2024-02-18,34.7,84,0
Bengaluru,2024-02-19,23.8,40,1
Bengaluru,2024-02-20,19.5,42,0
Bengaluru,2024-02-21,25.6,82,0
Bengaluru,2024-02-22,21.3,44,0
Bengaluru,2024-02-23,11.9,86,0
Bengaluru,2024-02-24,23.1,78,0
Bengaluru,2024-02-25,21.4,79,0
Bengaluru,2024-02-26,17.3,68,0
Bengaluru,2024-02-27,25.7,77,1
Bengaluru,2024-02-28,21.7,88,0
Bengaluru,2024-02-29,17.8,70,0
Bengaluru,2024-03-01,21.3,45,0
Bengaluru,2024-03-02,15.0,70,0
Bengaluru,2024-03-03,16.3,60,0
Bengaluru,2024-03-04,18.8,89,1
Bengaluru,2024-03-05,23.1,69,1
Bengaluru,2024-03-06,17.7,43,0
Bengaluru,2024-03-07,25.9,47,1
Bengaluru,2024-03-08,17.3,67,0
Bengaluru,2024-03-09,22.7,76,0
Bengaluru,2024-03-10,18.9,78,0
Bengaluru,2024-03-11,26.9,50,0
Bengaluru,2024-03-12,21.2,40,0
Bengaluru,2024-03-13,17.3,80,0
Bengaluru,2024-03-14,20.2,62,0
Bengaluru,2024-03-15,30.3,59,0
Bengaluru,2024-03-16,21.4,45,0
Bengaluru,2024-03-17,24.4,82,0
Bengaluru,2024-03-18,26.0,67,0
Bengaluru,2024-03-19,16.2,44,0
Bengaluru,2024-03-20,25.6,45,0
Bengaluru,2024-03-21,20.2,70,0
Bengaluru,2024-03-22,11.5,48,0
Bengaluru,2024-03-23,24.6,55,1
Bengaluru,2024-03-24,23.6,58,0
Bengaluru,2024-03-25,24.2,85,0
Bengaluru,2024-03-26,20.9,60,1
Bengaluru,2024-03-27,20.3,60,0
Bengaluru,2024-03-28,16.4,63,0
Bengaluru,2024-03-29,27.5,40,0
Bengaluru,2024-03-30,17.1,74,0
Bengaluru,2024-03-31,18.0,59,0
Bengaluru,2024-04-01,19.3,55,0
Bengaluru,2024-04-02,20.6,61,0
Bengaluru,2024-04-03,25.7,58,0
Bengaluru,2024-04-04,20.8,73,0
Bengaluru,2024-04-05,18.9,81,0
Bengaluru,2024-04-06,16.6,79,1
Bengaluru,2024-04-07,17.3,53,0
Bengaluru,2024-04-08,15.8,51,0
Bengaluru,2024-04-09,26.0,88,1
Bengaluru,2024-04-10,20.4,71,0
Bengaluru,2024-04-11,19.9,72,0
Bengaluru,2024-04-12,26.1,56,0
Bengaluru,2024-04-13,22.9,83,0
Bengaluru,2024-04-14,17.4,72,0
Bengaluru,2024-04-15,30.2,75,0
Bengaluru,2024-04-16,18.6,79,0
Bengaluru,2024-04-17,15.6,79,0
Bengaluru,2024-04-18,14.1,86,0
Bengaluru,2024-04-19,19.4,51,0
Bengaluru,2024-04-20,20.6,47,1
Bengaluru,2024-04-21,22.2,71,0
Bengaluru,2024-04-22,14.4,56,1
Bengaluru,2024-04-23,14.3,61,0
Bengaluru,2024-04-24,22.2,64,0
Bengaluru,2024-04-25,13.1,89,0
Bengaluru,2024-04-26,17.1,73,0
Bengaluru,2024-04-27,18.7,60,0
Bengaluru,2024-04-28,8.2,80,0
Bengaluru,2024-04-29,22.9,49,0
Bengaluru,2024-04-30,25.8,49,0
Bengaluru,2024-05-01,16.4,59,0
Bengaluru,2024-05-02,7.6,70,0
Bengaluru,2024-05-03,19.5,82,1
Bengaluru,2024-05-04,18.6,50,1
Bengaluru,2024-05-05,16.2,69,0
Bengaluru,2024-05-06,22.1,54,0
Bengaluru,2024-05-07,17.2,72,0
Bengaluru,2024-05-08,24.8,81,0
Bengaluru,2024-05-09,21.7,49,0
Bengaluru,2024-05-10,29.8,50,0
Bengaluru,2024-05-11,27.8,60,0
Bengaluru,2024-05-12,20.2,60,0
Bengaluru,2024-05-13,24.4,44,0
Bengaluru,2024-05-14,24.6,51,0
Bengaluru,2024-05-15,21.9,89,0
Bengaluru,2024-05-16,17.9,54,1
Bengaluru,2024-05-17,25.1,56,1
Bengaluru,2024-05-18,17.3,56,0
Bengaluru,2024-05-19,25.3,62,0
Bengaluru,2024-05-20,20.9,47,0
Bengaluru,2024-05-21,17.4,65,0
Bengaluru,2024-05-22,18.6,87,0
Bengaluru,2024-05-23,21.1,86,0
Bengaluru,2024-05-24,26.1,56,0
Bengaluru,2024-05-25,25.5,44,0
Bengaluru,2024-05-26,22.2,85,1
Bengaluru,2024-05-27,19.2,56,0
Bengaluru,2024-05-28,21.5,43,1
Bengaluru,2024-05-29,23.2,48,0
Bengaluru,2024-05-30,17.1,41,1
Bengaluru,2024-05-31,26.7,65,0
Bengaluru,2024-06-01,11.2,62,0
Bengaluru,2024-06-02,16.4,65,1
Bengaluru,2024-06-03,23.3,55,0
Bengaluru,2024-06-04,17.0,87,0
Bengaluru,2024-06-05,26.6,63,0
Bengaluru,2024-06-06,25.0,63,0
Bengaluru,2024-06-07,16.6,77,0
Bengaluru,2024-06-08,22.9,71,0
Bengaluru,2024-06-09,23.3,86,0
Bengaluru,2024-06-10,24.9,74,0
Bengaluru,2024-06-11,21.2,62,0
Bengaluru,2024-06-12,19.2,68,1
Bengaluru,2024-06-13,25.7,63,1
Bengaluru,2024-06-14,26.5,68,0
Bengaluru,2024-06-15,24.7,81,0
Bengaluru,2024-06-16,21.5,80,0
Bengaluru,2024-06-17,14.7,85,0
Bengaluru,2024-06-18,22.5,68,0
Bengaluru,2024-06-19,17.0,46,1
Bengaluru,2024-06-20,24.3,50,1
Bengaluru,2024-06-21,20.8,58,0
Bengaluru,2024-06-22,17.4,76,0
Bengaluru,2024-06-23,24.4,65,0
Bengaluru,2024-06-24,22.7,50,0
Bengaluru,2024-06-25,21.3,80,0
Bengaluru,2024-06-26,30.3,82,0
Bengaluru,2024-06-27,30.3,63,0
Bengaluru,2024-06-28,19.4,69,0
Bengaluru,2024-06-29,17.5,79,1
Bengaluru,2024-06-30,20.6,43,0
Bengaluru,2024-07-01,23.4,79,0
Bengaluru,2024-07-02,23.3,42,0
Bengaluru,2024-07-03,11.8,50,0
Bengaluru,2024-07-04,13.1,74,0
Bengaluru,2024-07-05,25.9,66,0
Bengaluru,2024-07-06,25.5,40,0
Bengaluru,2024-07-07,13.1,56,0
Bengaluru,2024-07-08,28.1,70,0
Bengaluru,2024-07-09,24.0,42,1
Bengaluru,2024-07-10,22.3,72,1
Bengaluru,2024-07-11,17.7,55,0
Bengaluru,2024-07-12,14.4,87,1
Bengaluru,2024-07-13,19.3,87,0
Bengaluru,2024-07-14,16.6,76,0
Bengaluru,2024-07-15,15.6,79,0
Bengaluru,2024-07-16,15.3,86,0
Bengaluru,2024-07-17,25.7,44,1
Bengaluru,2024-07-18,21.4,79,0
Bengaluru,2024-07-19,17.3,73,0
Bengaluru,2024-07-20,24.1,87,0
Bengaluru,2024-07-21,20.6,78,1
Bengaluru,2024-07-22,25.3,45,1
Bengaluru,2024-07-23,30.1,62,0
Bengaluru,2024-07-24,26.4,67,0
Bengaluru,2024-07-25,14.0,44,0
Bengaluru,2024-07-26,21.4,79,0
Bengaluru,2024-07-27,24.4,60,0
Bengaluru,2024-07-28,25.3,80,0
Bengaluru,2024-07-29,22.6,47,0
Bengaluru,2024-07-30,19.9,76,0
Bengaluru,2024-07-31,19.6,63,0
Bengaluru,2024-08-01,20.4,41,0
Bengaluru,2024-08-02,25.4,77,0
Bengaluru,2024-08-03,20.4,56,0
Bengaluru,2024-08-04,26.3,68,0
Bengaluru,2024-08-05,17.5,78,0
Bengaluru,2024-08-06,24.4,59,0
Bengaluru,2024-08-07,26.3,84,1
Bengaluru,2024-08-08,17.8,88,0
Bengaluru,2024-08-09,16.3,45,0
Bengaluru,2024-08-10,19.9,85,0
Bengaluru,2024-08-11,23.1,72,0
Bengaluru,2024-08-12,17.9,42,0
Bengaluru,2024-08-13,19.3,67,0
Bengaluru,2024-08-14,19.9,72,0
Bengaluru,2024-08-15,24.6,86,0
Bengaluru,2024-08-16,29.1,52,0
Bengaluru,2024-08-17,31.0,58,0
Bengaluru,2024-08-18,31.2,80,0
Bengaluru,2024-08-19,18.4,80,0
Bengaluru,2024-08-20,15.2,51,0
Bengaluru,2024-08-21,18.4,89,0
Bengaluru,2024-08-22,26.3,52,0
Bengaluru,2024-08-23,24.0,45,0
Bengaluru,2024-08-24,16.3,83,0
Bengaluru,2024-08-25,28.1,63,1
Bengaluru,2024-08-26,24.2,67,0
Bengaluru,2024-08-27,15.8,87,0
Bengaluru,2024-08-28,28.6,43,0
Bengaluru,2024-08-29,23.9,71,0
Bengaluru,2024-08-30,14.4,41,0
Bengaluru,2024-08-31,19.8,46,0
Bengaluru,2024-09-01,16.9,69,0
Bengaluru,2024-09-02,27.0,67,0
Bengaluru,2024-09-03,22.0,62,0
Bengaluru,2024-09-04,18.5,61,0
Bengaluru,2024-09-05,18.8,44,0
Bengaluru,2024-09-06,17.0,68,0
Bengaluru,2024-09-07,18.5,77,1
Bengaluru,2024-09-08,19.8,71,0
Bengaluru,2024-09-09,22.0,47,0
Bengaluru,2024-09-10,31.7,54,0
Bengaluru,2024-09-11,30.0,82,0
Bengaluru,2024-09-12,15.0,74,0
Bengaluru,2024-09-13,18.9,78,0
Bengaluru,2024-09-14,16.3,59,1
Bengaluru,2024-09-15,19.0,77,0
Bengaluru,2024-09-16,19.9,75,0
Bengaluru,2024-09-17,20.2,60,1
Bengaluru,2024-09-18,21.7,63,0
Bengaluru,2024-09-19,27.2,46,0
Bengaluru,2024-09-20,20.3,46,0
Bengaluru,2024-09-21,23.2,61,0
Bengaluru,2024-09-22,17.8,66,0
Bengaluru,2024-09-23,19.9,49,0
Bengaluru,2024-09-24,26.1,44,1
Bengaluru,2024-09-25,11.8,56,0
Bengaluru,2024-09-26,20.1,89,0
Bengaluru,2024-09-27,18.6,83,0
Bengaluru,2024-09-28,17.9,68,0
Bengaluru,2024-09-29,16.7,83,0
Bengaluru,2024-09-30,15.6,59,0
Bengaluru,2024-10-01,26.4,88,0
Bengaluru,2024-10-02,24.5,56,0
Bengaluru,2024-10-03,23.3,78,0
Bengaluru,2024-10-04,20.4,41,0
Bengaluru,2024-10-05,32.1,70,0
Bengaluru,2024-10-06,25.3,48,0
Bengaluru,2024-10-07,26.9,64,0
Bengaluru,2024-10-08,21.1,61,0
Bengaluru,2024-10-09,16.4,84,1
Bengaluru,2024-10-10,16.4,65,0
Bengaluru,2024-10-11,21.9,52,0
Bengaluru,2024-10-12,18.1,52,0
Bengaluru,2024-10-13,31.3,56,0
Bengaluru,2024-10-14,19.9,52,0
Bengaluru,2024-10-15,22.5,53,0
Bengaluru,2024-10-16,18.7,63,1
Bengaluru,2024-10-17,30.3,83,0
Bengaluru,2024-10-18,26.4,86,0
Bengaluru,2024-10-19,21.7,77,0
Bengaluru,2024-10-20,29.7,81,1
Bengaluru,2024-10-21,19.9,75,0
Bengaluru,2024-10-22,21.1,76,0
Bengaluru,2024-10-23,11.1,60,1
Bengaluru,2024-10-24,21.0,55,0
Bengaluru,2024-10-25,16.7,73,0
Bengaluru,2024-10-26,15.5,45,0
Bengaluru,2024-10-27,16.0,66,0
Bengaluru,2024-10-28,23.3,59,0
Bengaluru,2024-10-29,14.3,87,0
Bengaluru,2024-10-30,26.2,41,1
Bengaluru,2024-10-31,20.6,77,1
Bengaluru,2024-11-01,21.6,56,0
Bengaluru,2024-11-02,25.2,51,1
Bengaluru,2024-11-03,28.5,70,0
Bengaluru,2024-11-04,20.3,56,0
Bengaluru,2024-11-05,25.3,89,0
Bengaluru,2024-11-06,18.5,89,0
Bengaluru,2024-11-07,23.2,55,0
Bengaluru,2024-11-08,27.6,61,0
Bengaluru,2024-11-09,12.9,64,0
Bengaluru,2024-11-10,17.4,84,0
Bengaluru,2024-11-11,23.2,52,0
Bengaluru,2024-11-12,27.5,60,0
Bengaluru,2024-11-13,23.2,62,0
Bengaluru,2024-11-14,22.1,67,0
Bengaluru,2024-11-15,21.5,67,1
Bengaluru,2024-11-16,23.7,80,1
Bengaluru,2024-11-17,19.8,48,0
Bengaluru,2024-11-18,29.4,46,0
Bengaluru,2024-11-19,27.3,77,0
Bengaluru,2024-11-20,27.8,75,0
Bengaluru,2024-11-21,13.8,82,0
Bengaluru,2024-11-22,18.0,85,0
Bengaluru,2024-11-23,25.6,84,0
Bengaluru,2024-11-24,21.1,49,0
Bengaluru,2024-11-25,15.1,89,1
Bengaluru,2024-11-26,29.3,55,1
Bengaluru,2024-11-27,16.0,42,0
Bengaluru,2024-11-28,23.9,56,1
Bengaluru,2024-11-29,24.7,59,0
Bengaluru,2024-11-30,16.7,84,0
Bengaluru,2024-12-01,21.4,86,0
Bengaluru,2024-12-02,18.8,47,0
Bengaluru,2024-12-03,26.7,80,0
Bengaluru,2024-12-04,24.3,66,0
Bengaluru,2024-12-05,23.3,64,1
Bengaluru,2024-12-06,23.7,72,1
Bengaluru,2024-12-07,26.3,53,0
Bengaluru,2024-12-08,19.6,71,1
Bengaluru,2024-12-09,15.6,51,0
Bengaluru,2024-12-10,16.2,72,1
Bengaluru,2024-12-11,15.3,83,0
Bengaluru,2024-12-12,15.9,45,1
Bengaluru,2024-12-13,25.7,47,0
Bengaluru,2024-12-14,19.6,49,0
Bengaluru,2024-12-15,19.4,85,0
Bengaluru,2024-12-16,24.4,73,0
Bengaluru,2024-12-17,19.8,82,1
Bengaluru,2024-12-18,16.8,80,0
Bengaluru,2024-12-19,22.6,78,1
Bengaluru,2024-12-20,25.1,78,0
Bengaluru,2024-12-21,25.0,63,0
Bengaluru,2024-12-22,16.7,61,0
Bengaluru,2024-12-23,19.0,64,0
Bengaluru,2024-12-24,19.0,80,0
Bengaluru,2024-12-25,30.5,82,0
Bengaluru,2024-12-26,17.7,89,1
Bengaluru,2024-12-27,22.7,79,0
Bengaluru,2024-12-28,26.9,67,0
Bengaluru,2024-12-29,25.0,54,1
Bengaluru,2024-12-30,27.0,51,0
Bengaluru,2024-12-31,18.3,83,0
Chennai,2024-01-01,15.6,41,0
Chennai,2024-01-02,25.8,43,0
Chennai,2024-01-03,20.8,46,0
Chennai,2024-01-04,8.8,56,0
Chennai,2024-01-05,25.0,86,0
Chennai,2024-01-06,21.3,68,0
Chennai,2024-01-07,23.6,66,0
Chennai,2024-01-08,27.8,61,1
Chennai,2024-01-09,23.6,69,0
Chennai,2024-01-10,14.3,51,0
Chennai,2024-01-11,18.3,77,0
Chennai,2024-01-12,22.6,49,0
Chennai,2024-01-13,19.8,85,0
Chennai,2024-01-14,23.6,84,0
Chennai,2024-01-15,25.2,70,0
Chennai,2024-01-16,25.2,79,1
Chennai,2024-01-17,28.0,89,1
Chennai,2024-01-18,17.7,42,0
Chennai,2024-01-19,24.2,52,1
Chennai,2024-01-20,18.2,68,1
Chennai,2024-01-21,19.7,43,0
Chennai,2024-01-22,14.7,54,0
Chennai,2024-01-23,21.7,59,1
Chennai,2024-01-24,15.0,64,0
Chennai,2024-01-25,21.6,56,0
Chennai,2024-01-26,15.8,89,0
Chennai,2024-01-27,20.6,51,1
Chennai,2024-01-28,22.3,56,0
Chennai,2024-01-29,18.7,50,0
Chennai,2024-01-30,22.6,84,0
Chennai,2024-01-31,17.4,86,1
Chennai,2024-02-01,28.0,74,1
Chennai,2024-02-02,22.6,40,0
Chennai,2024-02-03,18.2,74,0
Chennai,2024-02-04,21.8,72,0
Chennai,2024-02-05,30.9,75,0
Chennai,2024-02-06,15.0,40,0
Chennai,2024-02-07,16.8,69,0
Chennai,2024-02-08,27.1,50,0
Chennai,2024-02-09,15.8,64,0
Chennai,2024-02-10,20.2,88,1
Chennai,2024-02-11,18.4,76,0
Chennai,2024-02-12,19.0,68,0
Chennai,2024-02-13,16.2,47,1
Chennai,2024-02-14,21.1,75,1
Chennai,2024-02-15,13.4,57,0
Chennai,2024-02-16,21.0,55,1
Chennai,2024-02-17,24.9,44,0
Chennai,2024-02-18,21.4,59,0
Chennai,2024-02-19,8.8,67,0
Chennai,2024-02-20,23.6,40,0
Chennai,2024-02-21,17.7,75,1
Chennai,2024-02-22,17.4,86,0
Chennai,2024-02-23,24.4,80,0
Chennai,2024-02-24,19.0,56,0
Chennai,2024-02-25,13.4,64,1
Chennai,2024-02-26,18.1,87,0
Chennai,2024-02-27,15.6,43,0
Chennai,2024-02-28,20.1,86,1
Chennai,2024-02-29,27.3,60,1
Chennai,2024-03-01,23.6,47,0
Chennai,2024-03-02,22.6,74,1
Chennai,2024-03-03,19.3,56,1
Chennai,2024-03-04,15.7,69,0
Chennai,2024-03-05,22.0,57,0
Chennai,2024-03-06,16.2,51,0
Chennai,2024-03-07,21.1,53,1
Chennai,2024-03-08,23.1,69,0
Chennai,2024-03-09,24.7,63,1
Chennai,2024-03-10,18.1,42,0
Chennai,2024-03-11,23.2,46,1
Chennai,2024-03-12,26.9,82,1
Chennai,2024-03-13,12.2,68,0
Chennai,2024-03-14,12.3,65,0
Chennai,2024-03-15,5.5,68,0
Chennai,2024-03-16,22.7,48,0
Chennai,2024-03-17,25.0,42,0
Chennai,2024-03-18,22.5,60,0
Chennai,2024-03-19,25.5,85,0
Chennai,2024-03-20,21.5,49,0
Chennai,2024-03-21,30.8,52,1
Chennai,2024-03-22,25.2,60,0
Chennai,2024-03-23,25.5,43,0
Chennai,2024-03-24,26.9,50,0
Chennai,2024-03-25,18.4,41,0
Chennai,2024-03-26,21.2,87,0
Chennai,2024-03-27,24.3,82,0
Chennai,2024-03-28,12.4,58,0
Chennai,2024-03-29,10.1,45,0
Chennai,2024-03-30,26.8,75,0
Chennai,2024-03-31,16.6,57,0
Chennai,2024-04-01,18.5,89,0
Chennai,2024-04-02,23.3,57,1
Chennai,2024-04-03,14.1,79,0
Chennai,2024-04-04,16.4,61,0
Chennai,2024-04-05,27.6,49,0
Chennai,2024-04-06,34.0,70,0
Chennai,2024-04-07,23.0,74,0
Chennai,2024-04-08,24.4,58,0
Chennai,2024-04-09,23.7,54,0
Chennai,2024-04-10,16.0,54,0
Chennai,2024-04-11,20.9,54,0
Chennai,2024-04-12,12.7,40,0
Chennai,2024-04-13,21.4,85,1
Chennai,2024-04-14,23.1,52,0
Chennai,2024-04-15,30.5,85,0
Chennai,2024-04-16,20.9,66,0
Chennai,2024-04-17,21.8,77,0
Chennai,2024-04-18,17.3,78,0
Chennai,2024-04-19,14.6,42,0
Chennai,2024-04-20,14.3,55,1
Chennai,2024-04-21,29.8,89,0
Chennai,2024-04-22,24.5,57,0
Chennai,2024-04-23,17.2,41,1
Chennai,2024-04-24,25.1,78,0
Chennai,2024-04-25,21.1,62,0
Chennai,2024-04-26,19.9,68,0
Chennai,2024-04-27,13.1,61,0
Chennai,2024-04-28,15.4,65,0
Chennai,2024-04-29,21.3,54,0
Chennai,2024-04-30,25.6,60,0
Chennai,2024-05-01,19.0,77,0
Chennai,2024-05-02,18.6,60,0
Chennai,2024-05-03,14.0,72,0
Chennai,2024-05-04,12.7,66,0
Chennai,2024-05-05,21.0,71,0
Chennai,2024-05-06,22.6,77,0
Chennai,2024-05-07,25.2,67,0
Chennai,2024-05-08,10.2,76,0
Chennai,2024-05-09,22.7,80,0
Chennai,2024-05-10,15.2,46,1
Chennai,2024-05-11,24.3,88,0
Chennai,2024-05-12,24.8,44,1
Chennai,2024-05-13,23.0,50,0
Chennai,2024-05-14,26.2,84,0
Chennai,2024-05-15,10.3,74,0
Chennai,2024-05-16,15.5,66,0
Chennai,2024-05-17,15.0,56,0
Chennai,2024-05-18,17.6,85,0
Chennai,2024-05-19,20.0,66,0
Chennai,2024-05-20,18.8,87,0
Chennai,2024-05-21,13.7,72,1
Chennai,2024-05-22,20.6,43,1
Chennai,2024-05-23,20.5,42,0
Chennai,2024-05-24,25.2,55,1
Chennai,2024-05-25,14.9,45,1
Chennai,2024-05-26,19.0,76,0
Chennai,2024-05-27,31.8,83,0
Chennai,2024-05-28,24.5,88,0
Chennai,2024-05-29,18.5,84,0
Chennai,2024-05-30,25.7,40,1
Chennai,2024-05-31,15.8,56,0
Chennai,2024-06-01,16.9,70,0
Chennai,2024-06-02,17.3,87,0
Chennai,2024-06-03,22.1,75,0
Chennai,2024-06-04,31.7,78,0
Chennai,2024-06-05,26.2,55,0
Chennai,2024-06-06,26.8,49,0
Chennai,2024-06-07,23.5,51,0
Chennai,2024-06-08,20.4,71,1
Chennai,2024-06-09,17.4,65,1
Chennai,2024-06-10,24.4,77,1
Chennai,2024-06-11,21.8,52,0
Chennai,2024-06-12,22.0,88,0
Chennai,2024-06-13,19.2,83,0
Chennai,2024-06-14,18.6,83,0
Chennai,2024-06-15,20.4,57,0
Chennai,2024-06-16,22.6,87,0
Chennai,2024-06-17,21.0,85,0
Chennai,2024-06-18,25.0,85,0
Chennai,2024-06-19,17.8,78,1
Chennai,2024-06-20,18.3,79,0
Chennai,2024-06-21,21.9,65,0
Chennai,2024-06-22,27.4,70,0
Chennai,2024-06-23,17.9,53,0
Chennai,2024-06-24,21.0,68,1
Chennai,2024-06-25,24.5,50,0
Chennai,2024-06-26,21.8,58,0
Chennai,2024-06-27,24.4,76,0
Chennai,2024-06-28,14.6,48,1
Chennai,2024-06-29,13.7,64,0
Chennai,2024-06-30,24.8,87,0
Chennai,2024-07-01,24.0,72,0
Chennai,2024-07-02,30.3,54,0
Chennai,2024-07-03,31.9,87,0
Chennai,2024-07-04,26.1,54,0
Chennai,2024-07-05,31.1,87,1
Chennai,2024-07-06,22.6,68,0
Chennai,2024-07-07,19.2,61,0
Chennai,2024-07-08,18.6,72,0
Chennai,2024-07-09,22.1,43,0
Chennai,2024-07-10,19.6,63,1
Chennai,2024-07-11,23.3,51,0
Chennai,2024-07-12,22.3,66,0
Chennai,2024-07-13,23.0,71,0
Chennai,2024-07-14,9.6,46,0
Chennai,2024-07-15,18.3,73,1
Chennai,2024-07-16,24.9,47,0
Chennai,2024-07-17,24.2,77,0
Chennai,2024-07-18,23.8,58,0
Chennai,2024-07-19,12.4,78,0
Chennai,2024-07-20,22.6,82,0
Chennai,2024-07-21,23.4,86,0
Chennai,2024-07-22,11.1,43,0
Chennai,2024-07-23,22.8,66,0
Chennai,2024-07-24,23.1,78,1
Chennai,2024-07-25,21.4,77,0
Chennai,2024-07-26,17.7,68,0
Chennai,2024-07-27,27.7,44,0
Chennai,2024-07-28,19.9,87,1
Chennai,2024-07-29,20.4,64,0
Chennai,2024-07-30,25.7,49,1
Chennai,2024-07-31,23.2,73,0
Chennai,2024-08-01,24.0,43,0
Chennai,2024-08-02,21.6,88,0
Chennai,2024-08-03,23.6,41,0
Chennai,2024-08-04,26.5,83,0
Chennai,2024-08-05,19.1,63,0
Chennai,2024-08-06,32.0,83,1
Chennai,2024-08-07,24.2,68,0
Chennai,2024-08-08,27.2,40,0
Chennai,2024-08-09,23.3,77,0
Chennai,2024-08-10,25.8,72,0
Chennai,2024-08-11,20.2,69,0
Chennai,2024-08-12,23.7,63,0
Chennai,2024-08-13,30.4,75,0
Chennai,2024-08-14,20.4,58,0
Chennai,2024-08-15,18.8,87,0
Chennai,2024-08-16,16.2,55,1
Chennai,2024-08-17,17.2,76,0
Chennai,2024-08-18,10.5,50,0
Chennai,2024-08-19,13.9,66,1
Chennai,2024-08-20,29.4,86,0
Chennai,2024-08-21,27.2,54,0
Chennai,2024-08-22,21.4,80,0
Chennai,2024-08-23,21.6,41,1
Chennai,2024-08-24,21.0,52,0
Chennai,2024-08-25,14.6,50,0
Chennai,2024-08-26,18.9,47,0
Chennai,2024-08-27,24.2,73,0
Chennai,2024-08-28,25.4,46,0
Chennai,2024-08-29,16.5,84,1
Chennai,2024-08-30,22.1,60,1
